Date,1M,3M,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y,11Y,12Y,13Y,14Y,15Y,16Y,17Y,18Y,19Y,6M,20Y,21Y,22Y,23Y,24Y,25Y,26Y,27Y,28Y,29Y,30Y,31Y,32Y,33Y,34Y,35Y,36Y,37Y,38Y,39Y,40Y,41Y,42Y,43Y,44Y,45Y,46Y,47Y,48Y,49Y,50Y
2013-03-31 00:00:04,2.666747,2.7009,2.741316,2.826,2.889424,3.041705,3.186808,3.286846,3.382,3.428962,3.469244,3.539416,3.638093,3.702338,3.782618,3.820968,3.929409,3.981389,4.015934,4.045105,4.056638,2.743688,4.075312,4.098048,4.120784,4.14352,4.166256,4.18963,4.230291,4.270984,4.301994,4.311044,4.314721,4.318399,4.322077,4.325755,4.329432,4.33311,4.336788,4.340466,4.344144,4.347821,4.351499,4.355177,4.358855,4.362532,4.36621,4.369888,4.373566,4.377243,4.380921,,
2013-04-30 00:00:04,2.687157,2.69303,2.690996,2.771188,2.818795,2.906414,3.063705,3.129031,3.242209,3.307754,3.342509,3.402358,3.470624,3.510286,3.565995,3.58858,3.672288,3.71615,3.753462,3.78956,3.831765,2.70205,3.865219,3.8967,3.928181,3.959661,3.991142,4.025985,4.086685,4.12776,4.163902,4.172855,4.17735,4.181845,4.18634,4.190835,4.19533,4.199825,4.20432,4.208815,4.21331,4.217805,4.2223,4.226796,4.231291,4.235786,4.240281,4.244776,4.249271,4.253766,4.258261,,
2013-05-31 00:00:04,2.559208,2.566385,2.58969,2.689239,2.742052,2.860952,3.014369,3.130665,3.236484,3.335512,3.422273,3.497464,3.57251,3.639954,3.714532,3.786658,3.86881,3.907261,3.93667,3.965385,3.99986,2.573682,4.022135,4.043281,4.064427,4.085573,4.106719,4.133801,4.184627,4.222502,4.24599,4.252408,4.257857,4.263305,4.268754,4.274202,4.279651,4.2851,4.290548,4.295997,4.301445,4.306894,4.312342,4.317791,4.32324,4.328688,4.334137,4.339585,4.345034,4.350483,4.355931,,
2013-06-30 00:00:04,2.533479,2.539029,2.57304,2.876152,3.000468,3.229664,3.406246,3.451902,3.566636,3.628976,3.68304,3.742483,3.888929,3.945611,4.006415,4.02558,4.166747,4.233882,4.287529,4.341553,4.412076,2.554044,4.425892,4.439709,4.453525,4.467342,4.481158,4.502947,4.545045,4.602227,4.629116,4.632962,4.636807,4.640653,4.644499,4.648345,4.652191,4.656036,4.659882,4.663728,4.667574,4.67142,4.675265,4.679111,4.682957,4.686803,4.690648,4.694494,4.69834,4.702186,,,
2013-07-31 00:00:04,2.486624,2.502345,2.546604,2.880203,3.054976,3.388244,3.559569,3.707258,3.796238,3.867576,3.918673,3.996821,4.057665,4.115357,4.196673,4.249463,4.306672,4.331075,4.37073,4.409809,4.442111,2.526407,4.456261,4.470412,4.484562,4.498712,4.512863,4.534346,4.570451,4.619962,4.64783,4.652916,4.658001,4.663086,4.668172,4.673257,4.678342,4.683428,4.688513,4.693598,4.698684,4.703769,4.708854,4.71394,4.719025,4.72411,4.729196,4.734281,4.739366,4.744452,,,
2013-08-31 00:00:04,2.48497,2.519909,2.557735,3.025975,3.219474,3.511043,3.7148,3.904313,4.011876,4.109143,4.191702,4.306128,4.382749,4.430182,4.470534,4.480903,4.549418,4.577857,4.603929,4.634057,4.675085,2.554044,4.686978,4.698871,4.710763,4.722656,4.734549,4.756348,4.7896,4.821644,4.847569,4.850416,4.853263,4.85611,4.858957,4.861804,4.864651,4.867498,4.870344,4.873191,4.876038,4.878885,4.881732,4.884579,4.887426,4.890273,4.893119,4.895966,4.898813,4.90166,,,
2013-09-30 00:00:04,2.500128,2.529972,2.607101,2.96307,3.146263,3.350836,3.543361,3.652268,3.74886,3.866683,3.922844,3.943013,4.024482,4.093672,4.152523,4.181557,4.267592,4.316571,4.349161,4.387528,4.431703,2.598046,4.446394,4.461085,4.475776,4.490467,4.505158,4.531201,4.577051,4.634429,4.648119,4.652165,4.656211,4.660256,4.664302,4.668347,4.672393,4.676438,4.680484,4.68453,4.688575,4.692621,4.696666,4.700712,4.704757,4.708803,4.712849,4.716894,4.72094,4.724985,,,
2013-10-31 00:00:04,2.493054,2.526073,2.593897,2.808742,3.055833,3.288547,3.475398,3.609107,3.731526,3.808854,3.875506,3.937416,4.009088,4.058235,4.092763,4.105724,4.218927,4.280031,4.30886,4.349232,4.395599,2.56692,4.412214,4.428828,4.445443,4.462058,4.478673,4.50169,4.536617,4.579604,4.602009,4.607566,4.613122,4.618679,4.624235,4.629791,4.635348,4.640904,4.646461,4.652017,4.657574,4.66313,4.668686,4.674243,4.679799,4.685356,4.690912,4.696468,4.702025,4.707581,,,
2013-11-30 00:00:04,2.285983,2.309145,2.371023,2.666385,3.035287,3.302466,3.53766,3.730268,3.865313,3.992778,4.09976,4.212718,4.248559,4.28493,4.305784,4.301463,4.355461,4.374124,4.39794,4.425354,4.448856,2.343787,4.46088,4.472904,4.484928,4.496951,4.508975,4.528731,4.557297,4.589517,4.604815,4.604405,4.603994,4.606108,4.611925,4.617741,4.623557,4.629374,4.63519,4.641006,4.646823,4.652639,4.658455,4.664272,4.670088,4.675904,4.681721,4.687537,4.693353,4.69917,,,
2013-12-31 00:00:04,2.287245,2.295316,2.317892,2.521883,2.785082,3.083818,3.314275,3.497461,3.622836,3.741311,3.84215,3.926879,3.991155,4.035163,4.0875,4.118218,4.189198,4.220714,4.253304,4.284276,4.306548,2.313787,4.321851,4.337154,4.352457,4.367761,4.383064,4.409174,4.436947,4.464405,4.483863,4.495772,4.507681,4.515844,4.520114,4.524385,4.528655,4.532925,4.537195,4.541465,4.545736,4.550006,4.554276,4.558546,4.562816,4.567087,4.571357,4.575627,4.579897,4.584168,,,
2014-01-31 00:00:04,2.230535,2.238612,2.259715,2.484858,2.790524,3.110743,3.363351,3.493403,3.69646,3.817493,3.955371,4.041627,4.096501,4.148021,4.176851,4.208132,4.258052,4.296473,4.327248,4.353083,4.371443,2.250584,4.386834,4.402225,4.417615,4.433006,4.448397,4.463788,4.479179,4.49457,4.508509,4.521535,4.53456,4.543424,4.549147,4.55487,4.560593,4.566316,4.572039,4.577762,4.583486,4.589209,4.594932,4.600655,4.606378,4.612101,4.617824,4.623547,4.62927,4.634993,,,
2014-02-28 00:00:04,2.206109,2.2244,2.241589,2.355725,2.625429,2.985091,3.219958,3.345175,3.563857,3.570655,3.65756,3.758935,3.866553,3.958845,3.991875,4.050305,4.068032,4.106042,4.157191,4.192971,4.215489,2.237708,4.234943,4.254396,4.27385,4.293304,4.312758,4.332212,4.351666,4.37112,4.385409,4.397381,4.409353,4.416997,4.422277,4.427556,4.432835,4.438114,4.443393,4.448672,4.453951,4.459231,4.46451,4.469789,4.475068,4.480347,4.485626,4.490906,4.496185,4.501464,,,
2014-03-31 00:00:04,2.034172,2.058837,2.094292,2.28436,2.602653,2.977061,3.264852,3.351974,3.556453,3.570848,3.676764,3.782728,3.888705,3.967373,3.979313,4.038316,4.051378,4.09845,4.156164,4.204801,4.225122,2.077937,4.236954,4.248785,4.260617,4.272449,4.284281,4.296112,4.307944,4.319776,4.332605,4.345724,4.358843,4.367348,4.374159,4.380971,4.387782,4.394594,4.401405,4.408217,4.415029,4.42184,4.428652,4.435463,4.442275,4.449086,4.455898,4.462709,4.469521,4.476332,,,
2014-04-30 00:00:04,2.009759,2.032538,2.056812,2.213652,2.445967,2.853818,3.08071,3.214191,3.384065,3.480204,3.601087,3.690882,3.775322,3.836092,3.857003,3.923934,3.947921,3.991981,4.039755,4.087529,4.106575,2.04745,4.119857,4.133139,4.146421,4.159704,4.172986,4.186268,4.19955,4.212832,4.228684,4.244962,4.261241,4.269483,4.275884,4.282286,4.288687,4.295088,4.30149,4.307891,4.314292,4.320694,4.327095,4.333496,4.339898,4.346299,4.352701,4.359102,4.365503,4.371905,,,
2014-05-31 00:00:04,2.015085,2.030779,2.06394,2.247154,2.449713,2.894209,3.122074,3.316725,3.497813,3.578534,3.683597,3.738555,3.792822,3.820489,3.817308,3.837371,3.828514,3.900798,3.978792,4.056787,4.07332,2.050117,4.084747,4.096173,4.1076,4.119027,4.130453,4.14188,4.153307,4.164733,4.18723,4.210335,4.23344,4.239314,4.243359,4.247405,4.25145,4.255496,4.259541,4.263587,4.267633,4.271678,4.275724,4.279769,4.283815,4.28786,4.291906,4.295952,4.299997,4.304043,,,
2014-06-30 00:00:04,2.033559,2.05945,2.126758,2.367218,2.583353,2.972965,3.169487,3.36056,3.529964,3.632945,3.724422,3.780049,3.835675,3.873566,3.896333,3.942513,3.977412,4.019381,4.061351,4.10332,4.111287,2.096033,4.119254,4.127221,4.135189,4.143156,4.151123,4.15909,4.167057,4.175452,4.200774,4.226096,4.251417,4.25682,4.261833,4.266846,4.271859,4.276872,4.281886,4.286899,4.291912,4.296925,4.301938,4.306951,4.311964,4.316977,4.32199,4.327004,4.332017,,,,
2014-07-31 00:00:04,1.999367,2.013783,2.10741,2.383558,2.647188,2.953015,3.102056,3.277659,3.417508,3.498572,3.571702,3.633311,3.69492,3.730905,3.751495,3.776438,3.774928,3.833,3.891073,3.945642,3.962467,2.060582,3.979292,3.996117,4.012942,4.029767,4.046593,4.063418,4.080243,4.098597,4.12938,4.160163,4.189305,4.195134,4.200963,4.206792,4.212621,4.21845,4.224279,4.230108,4.235937,4.241766,4.247595,4.253424,4.259253,4.265082,4.270911,4.27674,4.282569,,,,
2014-08-31 00:00:04,1.999159,2.014573,2.110086,2.403766,2.655629,2.935957,3.043635,3.201607,3.311967,3.397413,3.48845,3.562018,3.635586,3.689313,3.735028,3.762354,3.766887,3.81651,3.866132,3.910437,3.929246,2.075018,3.948056,3.966865,3.985675,4.004484,4.023294,4.042103,4.060913,4.081341,4.108358,4.135375,4.159297,4.166141,4.172986,4.17983,4.186675,4.193519,4.200363,4.207208,4.214052,4.220896,4.227741,4.234585,4.241429,4.248274,4.255118,4.261962,4.268807,,,,
2014-09-30 00:00:04,2.005896,2.028738,2.106852,2.381616,2.628056,2.894049,2.964758,3.127289,3.211302,3.312997,3.382331,3.470454,3.558576,3.601204,3.631868,3.711544,3.743306,3.802343,3.86138,3.909405,3.924756,2.084504,3.940107,3.955458,3.970809,3.986159,4.00151,4.016861,4.032212,4.049674,4.072655,4.095636,4.114812,4.121455,4.128098,4.134741,4.141383,4.148026,4.154669,4.161312,4.167955,4.174598,4.181241,4.187883,4.194526,4.201169,4.207812,4.214455,4.221098,,,,
2014-10-31 00:00:04,2.021341,2.0493,2.112532,2.272841,2.49009,2.711021,2.753942,2.916597,2.986583,3.050663,3.146088,3.241035,3.305504,3.377256,3.450032,3.538869,3.607938,3.672425,3.736911,3.783883,3.796392,2.090946,3.808902,3.821412,3.833922,3.846432,3.858942,3.871451,3.883961,3.899037,3.918643,3.938248,3.954951,3.965421,3.975892,3.986363,3.996834,4.007304,4.017775,4.028246,4.038717,4.049187,4.059658,4.070129,4.0806,4.09107,4.101541,4.112012,4.122482,,,,
2014-11-30 00:00:04,2.012503,2.020518,2.010027,2.041759,2.227723,2.359689,2.400682,2.586795,2.635035,2.705179,2.831874,2.947308,3.021167,3.101841,3.182786,3.263343,3.325237,3.42512,3.525003,3.591222,3.611315,2.021723,3.631408,3.651501,3.671594,3.691687,3.711781,3.731874,3.751967,3.772239,3.792732,3.813224,3.829541,3.839666,3.84979,3.859914,3.870038,3.880163,3.890287,3.900411,3.910535,3.920659,3.930784,3.940908,3.951032,3.961156,3.971281,3.981405,3.991529,,,,
2014-12-31 00:00:04,2.035168,2.037779,2.030711,2.060636,2.212974,2.276825,2.284014,2.414014,2.374273,2.423073,2.559664,2.602739,2.598143,2.791816,2.986931,3.042356,3.121704,3.259202,3.3967,3.475462,3.499527,2.038388,3.523593,3.547659,3.571725,3.595791,3.619857,3.643923,3.667989,3.691832,3.715486,3.73914,3.758756,3.77431,3.789864,3.805417,3.820971,3.836525,3.852079,3.867633,3.883187,3.898741,3.914295,3.929849,3.945403,3.960957,3.976511,3.992065,4.007619,,,,
2015-01-31 00:00:04,1.981528,1.985117,1.993114,2.038656,2.209255,2.281148,2.274785,2.393504,2.401077,2.46659,2.557173,2.578025,2.59652,2.727024,2.867482,2.909579,3.018443,3.185689,3.352934,3.439123,3.470027,1.986725,3.500932,3.531837,3.562742,3.593647,3.624552,3.655457,3.686362,3.70095,3.705503,3.710056,3.721766,3.73876,3.755753,3.772747,3.78974,3.806734,3.823727,3.840721,3.857715,3.874708,3.891702,3.908695,3.925689,3.942682,3.959676,3.976669,3.993663,,,,
2015-02-28 00:00:04,1.980965,1.981576,1.972175,2.031198,2.233814,2.354679,2.372652,2.500825,2.51037,2.57722,2.687385,2.650025,2.642175,2.823136,3.015359,3.038555,3.145813,3.296522,3.447232,3.513542,3.538513,1.980729,3.563485,3.588456,3.613428,3.638399,3.663371,3.688342,3.713314,3.724136,3.728774,3.733413,3.746912,3.765139,3.783365,3.801592,3.819819,3.838046,3.856272,3.874499,3.892726,3.910952,3.929179,3.947406,3.965633,3.983859,4.002086,4.020313,4.03854,,,,
2015-03-31 00:00:04,1.76006,1.771713,1.769756,1.795499,2.018379,2.197304,2.311131,2.472398,2.497549,2.571084,2.675521,2.683425,2.716714,2.820751,2.966603,2.959656,3.089404,3.261932,3.434459,3.49579,3.520191,1.769642,3.544592,3.568992,3.593393,3.617794,3.642195,3.666595,3.690996,3.697548,3.698927,3.700307,3.714959,3.734483,3.754007,3.773532,3.793056,3.81258,3.832104,3.851628,3.871152,3.890677,3.910201,3.929725,3.949249,3.968773,3.988297,4.007822,4.027346,,,,
2015-04-30 00:00:04,1.535567,1.531529,1.531171,1.587721,1.780605,1.953588,2.115996,2.289688,2.330193,2.410216,2.469571,2.506658,2.532311,2.67002,2.814506,2.828772,2.967157,3.128511,3.289866,3.341748,3.371664,1.531616,3.40158,3.431495,3.461411,3.491327,3.521243,3.551158,3.581074,3.586753,3.588405,3.590057,3.608312,3.630367,3.652423,3.674479,3.696535,3.71859,3.740646,3.762702,3.784758,3.806813,3.828869,3.850925,3.87298,3.895036,3.917092,3.939148,3.961203,,,,
2015-05-31 00:00:04,1.480734,1.47312,1.463098,1.505053,1.769258,2.044159,2.256952,2.459532,2.588646,2.684625,2.749149,2.781037,2.843279,2.995065,3.114831,3.169752,3.285305,3.405125,3.524946,3.556887,3.581527,1.464751,3.606168,3.630808,3.655448,3.680088,3.704728,3.729368,3.754008,3.764837,3.774907,3.784978,3.802745,3.821329,3.839913,3.858496,3.87708,3.895664,3.914248,3.932832,3.951415,3.969999,3.988583,4.007167,4.025751,4.044334,4.062918,4.081502,4.100086,,,,
2015-06-30 00:00:04,1.48331,1.483983,1.493113,1.538658,1.790556,2.139768,2.366033,2.569818,2.71068,2.854863,2.911538,2.951622,3.040974,3.185519,3.309003,3.396692,3.481721,3.56675,3.651778,3.672981,3.694184,1.49364,3.715387,3.73659,3.757793,3.778995,3.800198,3.821401,3.842425,3.856365,3.870305,3.884245,3.900246,3.916287,3.932329,3.948371,3.964412,3.980454,3.996495,4.012537,4.028579,4.04462,4.060662,4.076704,4.092745,4.108787,4.124828,4.14087,,,,,
2015-07-31 00:00:04,1.445319,1.445083,1.454575,1.511743,1.658447,1.998778,2.219307,2.447919,2.594366,2.733291,2.786692,2.815359,2.929448,3.10466,3.216716,3.247608,3.347811,3.448013,3.541611,3.564051,3.58649,1.447488,3.608929,3.631369,3.653808,3.676247,3.698687,3.721126,3.742102,3.751185,3.760269,3.770018,3.789226,3.808435,3.827643,3.846852,3.86606,3.885269,3.904477,3.923686,3.942894,3.962103,3.981311,4.000519,4.019728,4.038936,4.058145,4.077353,,,,,
2015-08-31 00:00:04,1.443253,1.448472,1.476866,1.553184,1.751699,2.015576,2.215604,2.479089,2.614517,2.714783,2.767478,2.812329,2.920533,3.056124,3.153834,3.201034,3.299664,3.398294,3.484209,3.507985,3.531761,1.462951,3.555537,3.579313,3.60309,3.626866,3.650642,3.674418,3.696526,3.711726,3.726926,3.742574,3.760747,3.77892,3.797094,3.815267,3.83344,3.851613,3.869786,3.887959,3.906132,3.924306,3.942479,3.960652,3.978825,3.996998,4.015171,4.033344,,,,,
2015-09-30 00:00:04,1.495251,1.503159,1.513833,1.583994,1.81409,2.03407,2.268828,2.521472,2.642478,2.72545,2.762128,2.80318,2.894178,2.997967,3.056843,3.093315,3.235191,3.377067,3.488979,3.511977,3.534976,1.512137,3.557975,3.580974,3.603972,3.626971,3.64997,3.672969,3.693107,3.705769,3.718431,3.732193,3.749573,3.766953,3.784334,3.801714,3.819095,3.836475,3.853856,3.871236,3.888617,3.905997,3.923378,3.940758,3.958138,3.975519,3.992899,4.01028,,,,,
2015-10-31 00:00:04,1.456018,1.469362,1.494531,1.566171,1.749491,1.953577,2.228337,2.430784,2.530553,2.603609,2.632464,2.640555,2.706445,2.780503,2.840303,2.900476,3.022335,3.144195,3.238561,3.280138,3.321716,1.488605,3.363293,3.404871,3.446449,3.488026,3.529604,3.571182,3.601568,3.612661,3.623754,3.636823,3.654029,3.671236,3.688442,3.705648,3.722854,3.74006,3.757266,3.774472,3.791678,3.808885,3.826091,3.843297,3.860503,3.877709,3.894915,3.912121,,,,,
2015-11-30 00:00:04,1.488789,1.496873,1.496723,1.584639,1.730498,1.959145,2.247113,2.401834,2.527037,2.618935,2.667459,2.741391,2.800455,2.858807,2.919425,2.984053,3.063222,3.142391,3.201787,3.233784,3.265781,1.502423,3.297779,3.339275,3.392942,3.446609,3.500276,3.553942,3.587872,3.597068,3.606265,3.617425,3.631533,3.64564,3.659747,3.673854,3.687961,3.702069,3.716176,3.730283,3.74439,3.758498,3.772605,3.786712,3.800819,3.814926,3.829034,3.843141,3.855066,3.864002,3.872938,3.881874,3.89081
2015-12-31 00:00:04,1.476899,1.482453,1.494589,1.588951,1.768332,1.946303,2.216991,2.336451,2.45511,2.529487,2.567437,2.611501,2.707325,2.800593,2.83019,2.888552,2.973722,3.058891,3.11155,3.1336,3.15565,1.493807,3.1777,3.226394,3.298317,3.370239,3.442162,3.514084,3.553724,3.565833,3.577942,3.590525,3.603588,3.616651,3.629714,3.642777,3.65584,3.668903,3.681966,3.695029,3.708092,3.721155,3.734218,3.747281,3.760344,3.773407,3.78647,3.799533,3.812307,3.824812,3.837317,3.849822,3.862327
2016-01-31 00:00:04,1.390513,1.402527,1.452341,1.490931,1.550462,1.654919,1.911593,1.936621,2.074499,2.210771,2.328519,2.324781,2.460938,2.580102,2.578006,2.64631,2.760471,2.874633,2.921052,2.920742,2.920431,1.445175,2.920121,2.979657,3.077301,3.174946,3.27259,3.370234,3.412712,3.420864,3.429016,3.44109,3.456091,3.471092,3.486093,3.501094,3.516095,3.531096,3.546097,3.561098,3.576099,3.5911,3.606101,3.621102,3.636103,3.651104,3.666105,3.681106,3.692927,3.70258,3.712233,3.721886,3.731539
2016-02-29 00:00:04,1.400257,1.408374,1.44481,1.483131,1.515723,1.58591,1.74495,1.776816,1.910175,2.008454,2.082151,2.127397,2.224671,2.313596,2.350873,2.445504,2.567562,2.689619,2.736666,2.746514,2.756362,1.440446,2.76621,2.827793,2.912872,2.997952,3.083031,3.168111,3.190371,3.184822,3.179273,3.192207,3.215125,3.238043,3.260961,3.283879,3.306797,3.329714,3.352632,3.37555,3.398468,3.421386,3.444304,3.467221,3.490139,3.513057,3.535975,3.558893,3.577694,3.594478,3.611263,3.628047,3.644832
2016-03-31 00:00:04,1.377135,1.379099,1.385526,1.378546,1.370786,1.391483,1.502096,1.489336,1.557857,1.670584,1.740279,1.71448,1.815041,1.950515,1.947063,2.02054,2.117729,2.214918,2.232115,2.223133,2.21415,1.380565,2.205168,2.287826,2.397456,2.507086,2.616716,2.726346,2.74708,2.74246,2.73784,2.754241,2.77825,2.80226,2.826269,2.850279,2.874288,2.898298,2.922307,2.946317,2.970326,2.994336,3.018345,3.042355,3.066364,3.090374,3.114383,3.138393,3.145602,3.147393,3.149185,3.150976,3.152768
2016-04-30 00:00:04,1.359045,1.364425,1.387773,1.413684,1.45322,1.501604,1.58206,1.646418,1.683916,1.745971,1.791944,1.854109,1.94676,2.013964,2.094081,2.159084,2.221519,2.273564,2.284737,2.288657,2.292578,1.384917,2.296498,2.328697,2.365385,2.402073,2.43876,2.475448,2.481898,2.483769,2.48564,2.518306,2.557519,2.596732,2.635946,2.675159,2.714372,2.753586,2.792799,2.832012,2.871226,2.910439,2.949652,2.988866,3.028079,3.067292,3.106506,3.145719,3.159281,3.168195,3.177108,3.186022,3.194935
2016-05-31 00:00:04,1.428283,1.446921,1.490903,1.663705,1.788838,1.937054,2.013948,2.113955,2.210479,2.256791,2.296743,2.335762,2.366385,2.445043,2.55731,2.573562,2.582754,2.598697,2.611177,2.623318,2.63546,1.471932,2.647602,2.659309,2.670988,2.682668,2.694347,2.706027,2.717535,2.729034,2.740533,2.765967,2.792927,2.819887,2.846846,2.873806,2.900766,2.927725,2.954685,2.981645,3.008604,3.035564,3.062524,3.089483,3.116443,3.143403,3.170363,3.197322,3.201722,3.204247,3.206772,3.209298,3.211823
2016-06-30 00:00:04,1.350038,1.360389,1.46123,1.571759,1.574166,1.637409,1.744572,1.791793,1.852437,1.920857,1.956037,2.015598,2.121546,2.217191,2.238943,2.344317,2.448492,2.491283,2.489075,2.486867,2.484659,1.44278,2.483181,2.514235,2.54529,2.576345,2.6074,2.638165,2.658664,2.679164,2.699663,2.725373,2.751169,2.776966,2.802763,2.82856,2.854356,2.880153,2.90595,2.931747,2.957543,2.98334,3.009137,3.034934,3.06073,3.086527,3.112324,3.137982,3.138485,3.138988,3.13949,3.139993,
2016-07-31 00:00:04,1.332492,1.354883,1.463479,1.530496,1.542886,1.63417,1.716511,1.737802,1.851828,1.947768,2.003012,2.070468,2.160476,2.237722,2.306988,2.375927,2.442725,2.487779,2.494134,2.500488,2.506842,1.447859,2.513877,2.52644,2.539004,2.551568,2.564131,2.57524,2.575158,2.575076,2.578925,2.634027,2.686583,2.717223,2.747864,2.778504,2.809145,2.839785,2.870425,2.901066,2.931706,2.962346,2.992987,3.023627,3.054268,3.084908,3.115548,3.143494,3.145209,3.146923,3.148637,3.150352,
2016-08-31 00:00:04,1.354392,1.418057,1.48995,1.570538,1.641809,1.74412,1.823777,1.916346,2.014279,2.083773,2.146555,2.238412,2.320651,2.392647,2.459936,2.507253,2.554475,2.598328,2.62798,2.657632,2.687285,1.476143,2.711048,2.709997,2.708946,2.707895,2.706844,2.70679,2.710794,2.714798,2.727975,2.791771,2.848242,2.872718,2.897193,2.921669,2.946145,2.970621,2.995097,3.019573,3.044049,3.068525,3.093001,3.117477,3.141953,3.166429,3.190904,3.212242,3.218822,3.225402,3.231981,3.238561,
2016-09-30 00:00:04,1.412202,1.447342,1.498411,1.558261,1.618735,1.720416,1.793882,1.873125,1.959683,2.054178,2.078102,2.107162,2.232009,2.306803,2.368564,2.452529,2.527424,2.564751,2.563476,2.562201,2.560926,1.489712,2.566883,2.592005,2.617126,2.642248,2.66737,2.685199,2.684223,2.683246,2.696559,2.756227,2.807592,2.836335,2.865078,2.89382,2.922563,2.951306,2.980049,3.008791,3.037534,3.066277,3.09502,3.123762,3.152505,3.181248,3.209991,3.233133,3.240128,3.247123,3.254118,3.261113,
2016-10-31 00:00:04,1.444482,1.473083,1.501086,1.608562,1.699006,1.791869,1.876481,1.98002,2.042456,2.106078,2.140224,2.148088,2.279544,2.338089,2.40678,2.520824,2.600762,2.612347,2.610918,2.609489,2.608059,1.499665,2.614073,2.633384,2.652694,2.672005,2.691315,2.713052,2.739021,2.764989,2.791687,2.819929,2.848004,2.875774,2.903544,2.931314,2.959084,2.986854,3.014624,3.042394,3.070164,3.097934,3.125704,3.153474,3.181244,3.209014,3.236784,3.25814,3.267179,3.276219,3.285258,3.294298,
2016-11-30 00:00:04,1.457415,1.485004,1.507756,1.629855,1.740361,1.874171,2.026999,2.233834,2.371765,2.427868,2.589779,2.686372,2.816853,2.895703,2.946128,2.963171,3.021156,3.088875,3.098058,3.107242,3.116425,1.504877,3.126498,3.137699,3.1489,3.160101,3.171301,3.184506,3.200193,3.215881,3.248232,3.305295,3.340039,3.345868,3.351697,3.357526,3.363356,3.369185,3.375014,3.380843,3.386672,3.392501,3.39833,3.404159,3.409988,3.415817,3.421646,3.433382,3.453122,3.472861,3.4926,3.512339,
2016-12-31 00:00:04,1.468426,1.494395,1.531036,1.694122,1.826467,1.994697,2.101313,2.333822,2.486163,2.577866,2.610426,2.66703,2.943525,2.988378,3.059443,3.153868,3.236716,3.27327,3.276116,3.278962,3.281807,1.51538,3.293441,3.312653,3.331864,3.351075,3.370287,3.388336,3.405405,3.422474,3.43701,3.448998,3.458322,3.465296,3.47227,3.479245,3.486219,3.493193,3.500168,3.507142,3.514116,3.52109,3.528065,3.535039,3.542013,3.548987,3.555962,3.57168,3.595451,3.619223,3.642995,3.666766,
2017-01-31 00:00:04,1.430019,1.45078,1.518888,1.648512,1.801781,1.99718,2.179147,2.369516,2.499363,2.604578,2.71023,2.766681,2.965697,3.037115,3.106136,3.173578,3.301635,3.372734,3.377609,3.382484,3.387359,1.494303,3.395061,3.404563,3.414064,3.423566,3.433067,3.45132,3.475019,3.498717,3.510706,3.513956,3.518225,3.523159,3.528093,3.533027,3.53796,3.542894,3.547828,3.552762,3.557696,3.56263,3.567564,3.572498,3.577431,3.582365,3.587299,3.602426,3.624504,3.646582,3.668661,3.690739,
2017-02-28 00:00:04,1.419416,1.431116,1.518217,1.587896,1.727071,1.960265,2.129109,2.289402,2.444222,2.585113,2.615838,2.73646,2.939643,2.995148,3.061256,3.132366,3.262333,3.319535,3.327227,3.334919,3.342611,1.497415,3.357773,3.376327,3.394882,3.413436,3.43199,3.45198,3.472604,3.493229,3.517001,3.542473,3.552955,3.556454,3.559953,3.563453,3.566952,3.570451,3.57395,3.577449,3.580948,3.584447,3.587946,3.591445,3.594945,3.598444,3.601943,3.618849,3.642322,3.665795,3.689269,3.712742,
2017-03-31 00:00:04,1.45032,1.476447,1.545899,1.601793,1.732136,1.98319,2.13547,2.260223,2.420801,2.563664,2.624469,2.752747,2.894112,2.898877,2.969664,3.060801,3.237232,3.285708,3.283964,3.28222,3.280476,1.513813,3.303196,3.333118,3.363039,3.392961,3.422882,3.441519,3.456938,3.472357,3.498877,3.529416,3.539389,3.54312,3.546851,3.550582,3.554313,3.558044,3.561775,3.565506,3.569237,3.572968,3.576699,3.58043,3.584161,3.587892,3.591623,3.607458,3.627196,3.646934,3.666673,3.686411,
2017-04-30 00:00:04,1.405692,1.429514,1.500661,1.571813,1.722751,1.97159,2.147399,2.355173,2.483085,2.585445,2.670855,2.783038,2.88514,2.955293,3.050704,3.1505,3.24765,3.268191,3.274341,3.280491,3.286641,1.480183,3.313809,3.344392,3.374975,3.405557,3.43614,3.451622,3.464762,3.477902,3.50038,3.524882,3.532528,3.53731,3.542092,3.546874,3.551656,3.556438,3.561221,3.566003,3.570785,3.575567,3.580349,3.585131,3.589913,3.594696,3.599478,3.617092,3.637082,3.657071,3.677061,3.69705,
2017-05-31 00:00:04,1.389091,1.431879,1.497565,1.523878,1.709363,1.96809,2.099762,2.280443,2.416952,2.514789,2.589456,2.723962,2.842647,2.892761,2.988005,3.086567,3.215068,3.232828,3.240857,3.248886,3.256915,1.478,3.29065,3.326034,3.361418,3.396802,3.432186,3.440755,3.447769,3.454783,3.47836,3.503749,3.510603,3.516152,3.521702,3.527252,3.532801,3.538351,3.5439,3.54945,3.555,3.560549,3.566099,3.571649,3.577198,3.582748,3.588297,3.60926,3.631503,3.653746,3.67599,3.698233,
